price,area,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus_semi_furnished,furnishingstatus_unfurnished,bathrooms_2,bathrooms_3,bathrooms_4,stories_2,stories_3,stories_4,parking_1,parking_2,parking_3,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6
4270000,6360,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4270000,6360,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4270000,4500,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4270000,2175,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4270000,4360,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4270000,7770,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4235000,6650,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4235000,2787,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4200000,5500,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,5040,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,5850,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4200000,2610,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
4200000,2953,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,2747,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
4200000,4410,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4200000,4000,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
4200000,2325,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,4600,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
4200000,3640,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,5800,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
4200000,7000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4200000,4079,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4200000,3520,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4200000,2145,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
4200000,4500,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4193000,8250,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4193000,3450,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4165000,4840,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4165000,4080,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
4165000,4046,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4130000,4632,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4130000,5985,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4123000,6060,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4098500,3600,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4095000,3680,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
4095000,4040,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
4095000,5600,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4060000,5900,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
4060000,4992,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4060000,4340,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4060000,3000,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
4060000,4320,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
4025000,3630,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4025000,3460,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4025000,5400,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4007500,4500,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4007500,3460,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3990000,4100,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3990000,6480,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3990000,4500,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3990000,3960,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3990000,4050,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3920000,7260,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3920000,5500,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3920000,3000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3920000,3290,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3920000,3816,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3920000,8080,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3920000,2145,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3885000,3780,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3885000,3180,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
3850000,5300,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3850000,3180,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3850000,7152,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3850000,4080,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3850000,3850,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3850000,2015,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3850000,2176,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3836000,3350,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3815000,3150,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3780000,4820,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3780000,3420,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3780000,3600,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3780000,5830,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3780000,2856,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3780000,8400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3773000,8250,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3773000,2520,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3773000,6930,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3745000,3480,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3710000,3600,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3710000,4040,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3710000,6020,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3710000,4050,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3710000,3584,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3703000,3120,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3703000,5450,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3675000,3630,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3675000,3630,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3675000,5640,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3675000,3600,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3640000,4280,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3640000,3570,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3640000,3180,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3640000,3000,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3640000,3520,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3640000,5960,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3640000,4130,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
3640000,2850,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3640000,2275,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3633000,3520,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3605000,4500,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3605000,4000,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3570000,3150,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3570000,4500,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
3570000,4500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3570000,3640,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3535000,3850,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3500000,4240,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3500000,3650,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3500000,4600,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3500000,2135,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3500000,3036,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3500000,3990,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3500000,7424,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3500000,3480,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3500000,3600,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3500000,3640,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3500000,5900,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3500000,3120,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3500000,7350,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3500000,3512,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3500000,9500,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
3500000,5880,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3493000,4900,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3465000,3060,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3465000,5320,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3465000,2145,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3430000,4000,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3430000,3185,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3430000,3850,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3430000,2145,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3430000,2610,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3430000,1950,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
3423000,4040,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3395000,4785,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3395000,3450,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3395000,3640,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3360000,3500,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3360000,4960,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3360000,4120,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3360000,4750,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3360000,3720,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3360000,3750,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3360000,3100,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3360000,3185,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3353000,2700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3332000,2145,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3325000,4040,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3325000,4775,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3290000,2500,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3290000,3180,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3290000,6060,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3290000,3480,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3290000,3792,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3290000,4040,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3290000,2145,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3290000,5880,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3255000,4500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3255000,3930,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3234000,3640,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3220000,4370,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3220000,2684,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3220000,4320,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3220000,3120,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3150000,3450,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3150000,3986,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
3150000,3500,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3150000,4095,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3150000,1650,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3150000,3450,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3150000,6750,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3150000,9000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3150000,3069,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3143000,4500,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3129000,5495,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3118850,2398,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3115000,3000,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3115000,3850,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3115000,3500,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3087000,8100,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3080000,4960,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3080000,2160,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3080000,3090,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3080000,4500,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3045000,3800,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3010000,3090,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3010000,3240,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3010000,2835,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3010000,4600,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3010000,5076,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3010000,3750,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3010000,3630,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3003000,8050,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2975000,4352,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2961000,3000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2940000,5850,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2940000,4960,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2940000,3600,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2940000,3660,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2940000,3480,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2940000,2700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2940000,3150,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2940000,6615,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2870000,3040,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2870000,3630,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2870000,6000,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2870000,5400,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2852500,5200,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2835000,3300,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2835000,4350,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2835000,2640,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2800000,2650,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2800000,3960,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2730000,6800,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2730000,4000,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2695000,4000,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2660000,3934,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2660000,2000,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2660000,3630,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2660000,2800,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2660000,2430,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2660000,3480,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2660000,4000,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2653000,3185,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2653000,4000,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2604000,2910,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2590000,3600,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2590000,4400,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2590000,3600,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
2520000,2880,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2520000,3180,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2520000,3000,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2485000,4400,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2485000,3000,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2450000,3210,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2450000,3240,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2450000,3000,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2450000,3500,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2450000,4840,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2450000,7700,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2408000,3635,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2380000,2475,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2380000,2787,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2380000,3264,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2345000,3640,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2310000,3180,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2275000,1836,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2275000,3970,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2275000,3970,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2240000,1950,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2233000,5300,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2135000,3000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2100000,2400,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2100000,3000,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2100000,3360,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1960000,3420,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1890000,1700,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1890000,3649,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1855000,2990,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1820000,3000,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1767150,2400,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1750000,3620,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1750000,2910,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1750000,3850,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
